impressions_7d,clicks_7d,conversions_7d,spend_7d,impressions_30d,clicks_30d,conversions_30d,spend_30d,budget_30d,util_30d,edits_7d,creates_7d,churn
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,0
1394,41,4,238.2699000795848,5858,173,18,1000.7857429364941,1480.786497093973,0.6758474262836168,4,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
724,24,2,124.07296357704712,4863,166,18,833.1970452991812,1158.0338343543756,0.7194928339582611,0,1,0
24,24,4,116.20413028666786,110,110,21,530.5657398020934,709.2309694687508,0.7480859728947165,5,2,1
183,20,1,115.99286210685746,1184,129,9,747.8047344099588,865.1239120414507,0.8643903191224348,3,1,0
2133,44,4,278.54207749953525,7319,154,16,955.5200941065665,1249.7120827717006,0.7645921866957914,4,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,0
1195,25,1,167.61208959362108,6245,134,10,875.5054613282117,1312.7943176262893,0.6669022325684991,3,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
174,30,2,180.8568789445468,853,151,13,882.874915220165,1052.630104537589,0.8387323442625689,6,2,0
719,25,2,113.9189503875241,4078,144,14,645.6921794320712,871.3969870324787,0.7409850952445455,2,1,0
562,17,1,77.42980263204748,4877,153,15,671.3901910387949,875.7486186701036,0.7666471596134016,3,3,0
2133,32,2,134.98998222921549,9731,147,11,615.5799408605643,682.3967049779866,0.9020851600982193,2,1,0
1818,48,3,286.38581725723657,6647,176,12,1047.0532283619164,1206.010804495727,0.8681955621448383,3,1,0
1727,38,4,144.64056396374363,7286,161,21,609.9053185942123,868.760611985192,0.7020407119983567,2,1,0
821,26,2,148.12148032238676,4662,148,15,840.171972808429,1086.743939764429,0.7731094161799984,0,1,0
324,18,1,74.29169216471792,2585,151,11,591.7524884785589,685.4906840173148,0.8632538738682725,5,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,2,1
1798,44,3,224.24061160703954,6238,155,12,777.6690353232369,934.1834201490225,0.8324586141757706,1,0,0
248,28,3,177.7816021477187,1399,158,22,1000.7148927738527,1190.2879040641133,0.840733480830156,2,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,0
551,27,2,177.42774097968615,2752,137,14,885.1321644056085,990.0854465159177,0.8939957329141269,2,3,0
2134,43,4,224.10352051967766,7986,163,16,838.4118259400761,1247.6673514797635,0.671983461734171,1,1,1
377,14,0,54.6817085358428,3239,122,8,468.62724589619825,664.4843628277307,0.7052494717888359,3,0,1
288,26,3,103.30751588790153,1401,127,19,501.32957201533293,602.4814948547923,0.8321078345089443,3,3,0
611,20,2,59.53939717837884,4278,143,15,416.58066030782095,526.3742985370224,0.791415275148585,3,0,0
399,25,2,98.66882152905835,2381,150,16,587.4501249857859,848.8169848323038,0.6920810203884472,1,1,1
2519,32,3,167.06614754608947,11007,144,14,729.9106067094694,907.2546348745835,0.8045267322446584,2,2,0
390,12,1,56.65405073057672,3703,121,10,537.2818441201554,712.9533845523852,0.753600243384044,2,0,1
935,26,1,128.63896304886427,4274,122,9,588.0234562619981,772.6301559304615,0.76106718298337,3,0,0
742,23,2,130.81804817471144,4739,152,17,834.892743758133,1052.3981808378983,0.7933240088779022,5,1,1
547,39,3,183.42686281825073,2342,167,15,784.2211019030185,1063.2485665370918,0.7375708057215242,2,3,0
631,19,2,75.14250209968328,4920,151,16,585.6038511376998,755.0295876401843,0.7756038448347196,2,1,0
414,42,4,211.51918473073397,1677,173,20,855.7905755115263,948.6381749379038,0.902125381542383,2,0,0
504,29,3,122.17015744280742,2201,130,14,533.1962367195301,760.2072636898176,0.7013827178282351,2,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,0
380,42,5,266.74430437289675,1348,149,21,945.0737676990275,1215.021832284403,0.7778245152370331,3,1,0
29,21,1,103.72954863009961,188,140,10,662.1292574265356,881.9308952003429,0.7507722668861982,3,0,0
745,15,1,104.97088105436184,7073,147,15,995.3307603421185,1375.7495873148007,0.7234825069326848,2,2,0
1141,34,4,219.9549364683644,4942,148,19,951.8821260668195,1203.483290429812,0.790939212564276,0,2,0
176,36,3,159.9173323665049,800,164,16,724.993929393037,1010.801597480888,0.7172465211767188,4,1,1
584,16,1,63.99448235744996,5545,156,14,606.664692439139,699.2063451821114,0.8676475787431971,4,4,0
561,20,1,103.5102885707246,4510,168,16,831.1709007974075,1131.53896086846,0.7345490783273437,1,0,1
1035,41,5,254.966859336663,4772,191,25,1175.2856028088058,1681.2888609424642,0.6990384758452436,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,1
1886,35,4,211.06715820956563,6705,127,17,750.3274678792917,999.3070792179232,0.7508477458865921,2,1,0
326,17,1,109.20705836520906,2504,135,13,838.1393985333718,1026.8542556341458,0.816220407068157,0,2,0
1278,27,2,117.3790657669958,7227,157,16,663.477972893071,773.1801490826341,0.8581156327930521,2,1,0
482,16,1,71.87271188511562,4437,153,15,661.5641834918462,819.1653195193619,0.8076076559002927,0,2,1
630,28,2,165.00624977070896,3255,149,11,851.186642786924,1120.153896616137,0.7598836600562353,2,1,0
1319,42,4,216.9113503607832,5267,168,19,865.5103883397838,1020.0327665376711,0.8485123387532075,3,0,0
2491,35,4,151.36427113211343,9658,136,17,586.6956323900597,868.9007296116926,0.6752159509087431,5,0,0
790,37,3,173.65279178388306,3955,187,17,869.1422562016371,1267.9528061294104,0.6854689322821139,3,0,0
381,19,1,96.34435546757621,3202,164,15,808.4347933527032,899.9367698961814,0.8983239938578862,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,1
2306,44,4,259.26944810982576,8052,157,14,905.2059677177832,1281.5223754108968,0.7063520583692855,3,1,1
208,22,2,102.92265206622771,1430,156,17,705.3240185254862,845.0897576958345,0.8346143259960643,3,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
892,38,4,191.09468548393335,3579,154,18,766.3238708803443,967.4057663179599,0.7921431704888914,1,1,0
1229,37,3,157.59347657606097,4983,150,15,638.7643111659738,752.8604379127732,0.8484498308038088,4,1,0
1295,47,4,319.27378614066834,4586,169,17,1130.4109504991525,1521.41539371484,0.7429995484264347,2,1,0
566,25,2,112.13055534062303,3192,143,12,631.2813620084446,945.3302381724724,0.6677892407513039,1,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,0
1649,28,2,155.58731022147197,8526,146,15,804.1581698144544,1062.2550237278506,0.7570292932033988,1,2,0
1574,41,4,178.43920391788916,5515,144,17,624.8955790069081,769.3361133483961,0.8122530168084314,2,2,0
2541,37,1,157.50360114960515,10010,147,7,620.4199384159218,900.0934949897271,0.6892838820293916,2,2,0
1611,34,2,187.79085637490624,6053,128,10,705.216177001524,1019.6315191088727,0.6916382671436655,2,0,1
849,19,2,77.20861741665604,6712,154,21,609.7680345850068,714.3499570055623,0.8535984759361565,2,2,0
2271,43,5,152.86042090029116,8792,167,20,591.6352990806913,863.7764375356271,0.6849403078980015,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,2,1
623,17,1,80.63482110333523,5569,152,14,719.8401886808565,979.8286383340834,0.7346592664455466,3,0,0
460,30,3,150.66736296340963,1953,128,15,639.5549171581522,802.234156258212,0.7972172615301873,2,2,0
1117,23,2,126.75121059584168,6406,132,13,726.7740952713326,953.7439106532745,0.7620222652572669,3,2,0
226,35,2,209.20872931673978,827,128,9,764.5871935505179,1040.6258180074226,0.7347378666950047,2,1,1
768,38,2,164.4821702714663,3113,157,11,666.3118792635432,747.026498873473,0.8919521332487554,4,1,0
198,11,0,63.8265795158108,1903,114,6,611.7407039600878,744.6003260003143,0.8215692131725303,2,1,1
736,33,3,150.39173631554797,3102,141,14,633.5547111543564,813.7149283585698,0.7785954135465678,1,2,0
464,23,2,111.91893658590718,3357,168,17,808.2511509218791,975.2650983328379,0.8287502057681958,4,2,0
995,33,3,172.3541832068698,5393,181,21,934.0854090111477,1045.7923321203357,0.8931844117821145,3,4,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,1
753,25,2,137.45022706196832,3940,131,13,718.8083392441429,1052.7351342881352,0.6828007500008106,1,1,0
624,43,4,152.60551039005205,2386,167,17,583.1357420348463,676.959388148409,0.8614043209147522,3,1,0
1444,41,3,149.52920842189977,5630,160,13,582.7482868695292,699.1269069938257,0.8335372033888487,4,4,1
1165,22,2,102.47665249624558,6371,121,15,560.2642811441256,762.4645268058728,0.734807012584825,0,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,1
1702,38,3,161.35529898906128,7090,162,13,672.0421231347403,819.7820971263116,0.819781409584982,4,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,1,1
302,32,1,145.26956089524577,1089,117,7,522.2475148460869,680.1813115367291,0.7678063275013783,0,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
1660,47,6,303.38249556251304,5605,160,21,1024.1243641913043,1525.4024509085855,0.6713797815004809,4,1,0
407,18,1,103.04715779857283,2997,139,11,758.3796075834019,967.9902478321459,0.7834579008226833,1,1,1
1545,38,2,161.40944967840676,5466,136,9,570.7197892459155,845.3370871098742,0.6751387085087575,2,4,0
711,24,2,191.76995843834172,4313,150,15,1162.9844266204811,1492.6637009121632,0.7791335891063634,2,3,0
900,36,4,184.75151202388005,3566,144,16,731.3145438184021,959.5097078405125,0.7621752420455546,0,2,0
129,30,2,137.0468922833272,676,162,15,716.4902050660976,1018.7855902876768,0.7032786995581481,2,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,1
247,23,2,105.18425647776427,1888,177,18,801.9745006239442,1080.9353760769748,0.7419264077881698,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,1,1
69,20,1,84.21892588387279,583,170,15,701.9907255356667,994.7045518784927,0.7057278708637273,4,2,1
303,43,4,277.3821862343826,1113,158,15,1015.9448014495763,1502.8793399115266,0.6759989138644917,2,2,0
102,22,2,117.62024106907748,646,142,15,738.5487683280006,815.3029755021868,0.9058580558633319,3,1,1
972,34,3,217.92085814946887,4072,145,14,912.2025737418529,1217.9173550942962,0.7489856104983629,2,2,1
409,41,3,284.2899505827688,1552,156,15,1076.675450557441,1557.296158365951,0.6913748838160505,6,2,0
1718,42,3,164.76297397724298,6130,152,12,587.8436918407695,800.2002950811283,0.734620688662919,3,3,0
790,17,1,112.62747759789801,6522,148,15,928.8142294722318,1319.2252964407708,0.7040603541928312,3,1,0
145,42,4,154.07547505547882,524,154,16,553.0287987184877,806.3305054068356,0.6858587080733798,2,0,1
175,19,1,78.82479428139366,1258,143,12,565.2526371995034,791.5697177668885,0.7140907800189069,6,1,0
625,35,3,149.49421289298243,2527,144,14,604.3090377898891,838.0609799278174,0.7210800314816453,3,0,1
2358,36,5,202.89415449918937,9598,150,21,825.5454954266792,1226.6776949080988,0.6729929946990093,2,1,1
420,16,1,81.89774034731137,4138,160,17,805.2825403095776,1164.015864473869,0.6918140593157315,5,2,0
289,19,1,92.6392157374339,2012,133,9,642.7709008063429,916.6894579786876,0.7011871852695473,3,0,1
136,27,2,142.92864856846825,687,140,13,720.4729390631305,817.4217461950851,0.8813968339070626,2,3,0
354,24,2,137.86403678775622,1928,134,15,749.2328049653253,895.7926973878898,0.8363908381370716,3,2,0
1876,39,3,225.143141048809,6614,140,13,793.5547373517893,1049.6377633478974,0.7560272363112086,5,2,0
476,25,2,155.0863671066977,2769,148,14,901.9366916710394,1248.1226782872388,0.72263464750816,2,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,2,0
814,28,3,140.43353662263735,4244,147,18,731.859731251103,832.3679394909246,0.8792502648512719,2,2,0
319,46,6,209.87860326711055,1092,160,23,716.6257660590534,877.466019893689,0.8166991653373398,3,0,1
535,32,2,181.9835213842256,2162,131,12,735.3732329232597,1035.709244696253,0.7100189910334592,2,1,1
349,36,4,140.4407673096835,1313,137,17,528.237090171747,766.4521058501148,0.6891977804481988,0,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,1
1044,31,3,188.9691103707785,4808,145,17,869.9102372269546,1088.7342620423196,0.7990106195382513,0,0,0
476,17,2,83.98381520603508,3704,134,17,653.3667977744277,816.0662118334126,0.8006296404632943,3,0,0
940,26,2,98.59626578893419,5897,163,15,618.0646292876396,780.420693126281,0.7919634047781837,0,1,0
455,35,4,123.05079835121045,2027,156,19,547.5907218030329,684.6667054316983,0.7997916613423814,1,0,0
406,36,2,184.48781180608626,1658,149,10,752.2587852296773,1027.9465640276474,0.7318072860540684,0,0,0
772,15,0,98.02368570431679,7160,148,8,909.0006874712655,1130.1881928643631,0.8042914385501433,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,5,0,1
1730,32,3,157.73323545914616,8649,161,17,788.1239210835855,876.0187509463481,0.8996655839069526,4,0,0
346,32,2,158.14712589666536,1428,134,10,651.431938464747,839.2649869633368,0.7761933937239356,1,1,0
1142,15,1,37.95045531973082,10324,141,11,342.99153672680103,405.54795870160655,0.8457483988451457,1,0,0
2365,37,4,172.12625317412025,9383,150,17,682.8955576258177,874.8562630306013,0.7805802924244836,3,1,0
728,33,3,196.53703962899797,3385,156,15,912.9143454457252,1105.6315588798532,0.8256949054263834,1,0,0
1112,45,3,295.7923124740757,4171,169,15,1109.30946592929,1488.1213983092437,0.7454428564696752,3,1,0
194,20,2,86.23159047782387,1351,144,14,600.4462127519109,898.4792637270937,0.6682916757156144,1,0,0
1638,41,2,224.30646044508944,6146,154,9,841.1868587111294,1109.4362647302037,0.758211071201726,5,0,0
289,15,0,93.47619566434595,2435,130,8,786.0942742020273,1068.113172131861,0.735965340295403,2,0,0
877,26,3,131.34908357379925,4852,145,18,726.6251822134054,1066.4762664268792,0.6813327263698887,2,1,0
617,22,1,61.18978889007962,4417,161,10,437.3918463381159,546.5659242679293,0.8002545107874385,1,0,0
735,33,3,174.73320453015498,2672,121,12,634.9220899484845,740.7134148695501,0.8571764426060828,0,1,0
739,34,3,201.31979594618713,3070,145,14,835.4074404888296,1013.4495662617961,0.8243206848174087,4,0,1
585,14,1,59.188121256720684,5570,139,14,563.3082175924342,710.3991193953428,0.7929461090434553,0,0,0
300,16,2,78.83068294212602,2944,163,20,773.5728114674749,1050.5183490683467,0.7363724890226989,2,0,1
142,24,2,94.90917978414426,898,156,18,599.7426174279128,660.818533882311,0.907575357949516,4,0,0
588,20,1,50.3312742805662,4573,161,14,391.2062446785632,563.8674062347042,0.6937912004719201,3,3,0
1944,33,2,198.9206221292243,8600,146,9,879.9426441209978,994.7212412719535,0.8846122990153623,2,1,1
1602,42,3,210.48932136908888,6884,181,17,904.3215153818649,1320.5473985626525,0.6848080700216986,1,2,0
1002,44,3,294.91922613044557,3475,155,12,1022.6396244892724,1513.2763318350515,0.6757785098305106,5,0,0
1947,42,3,246.64690453370764,6706,145,12,849.3117178263957,1270.6062515658716,0.6684302999294389,2,1,1
463,37,3,173.36451023986683,1999,161,16,747.9722283718627,1064.9669058172608,0.7023431660515922,0,2,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
375,26,2,145.3525773706255,2186,152,15,846.0589633970662,1169.6494423672818,0.723344048867075,2,0,1
816,30,3,183.77703774434676,4029,152,15,906.9662793468731,1071.4261290635213,0.8465037903636025,8,2,0
1227,33,2,176.56771752734556,6141,166,12,883.5633247031739,1288.9883584091647,0.6854703682457182,0,1,0
1778,37,3,227.69535567299644,8060,169,17,1031.8452415539227,1265.7060928434119,0.8152328944201255,2,4,1
1700,42,4,197.84037458223617,5823,144,14,677.2797019188762,833.5415848874326,0.8125325888933794,4,0,0
2555,39,4,158.57920666982662,9224,143,16,572.4084728096468,839.7593287639586,0.6816339553526302,2,1,0
747,17,1,87.14724147139704,6142,145,12,715.602658233636,790.9511998266382,0.9047368009435763,2,1,0
412,25,1,133.96553721200425,2691,168,11,874.4710616436788,1029.7662823723572,0.8491937215395011,0,1,0
1122,40,3,153.9385756850498,4210,152,14,577.3666199996284,732.5481246454009,0.7881620341040528,0,2,0
1786,41,4,152.33095354072884,6744,157,16,575.1346327889803,793.852792588785,0.7244852422997012,3,5,0
487,22,1,124.17806940365183,3141,147,12,800.765785581594,1088.2628960073027,0.7358201667257986,1,1,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,0,1
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,2,1
909,26,1,122.87465073763866,4670,136,9,631.0817974646881,724.7430132663252,0.8707663073845751,3,2,1
851,21,2,142.70592326593666,6067,156,19,1017.213740675061,1331.3961356417392,0.7640203493491132,4,3,0
499,45,4,283.46847310610065,1799,163,15,1020.6670691443851,1418.923250725175,0.7193250717561704,2,1,0
1164,37,4,141.81879719408343,4942,160,18,602.023409593733,815.4100281189712,0.7383075861631366,3,1,0
981,17,1,77.1040671479802,7337,129,14,576.2696755126223,737.237576033936,0.7816607485103226,2,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,1,1
1870,39,4,221.1509547611927,7532,159,17,890.7078616994155,1001.317771177402,0.8895356572490214,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,0
502,24,2,94.3660236656106,3478,169,18,652.7455653610442,807.6372793259967,0.8082162402233148,1,0,0
1574,45,4,197.9711959224041,5289,154,14,664.888832892354,762.6693029134354,0.871791784922305,7,3,0
718,19,1,88.46530040734365,5496,151,14,676.9680973005103,860.0435601375191,0.7871323368693843,6,2,0
919,35,3,185.86652936540108,4175,160,16,844.319092979056,989.0843396606375,0.8536371056777103,4,2,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
1359,27,2,118.90661687609574,7396,150,11,646.9679647817808,937.1955891466896,0.6903233138035155,5,2,0
1495,31,3,125.5424017774397,7670,162,19,643.7822898960511,808.5007848584731,0.7962667469874433,3,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
829,33,3,201.7134602619802,3620,146,15,880.6338911550527,1304.57072243357,0.6750372946529891,2,1,0
1760,32,3,116.90121586636562,8830,165,16,586.264310484484,770.4713755123535,0.7609164066538174,4,0,0
163,22,2,145.9849750130997,1304,180,17,1161.6541471574906,1740.1929330371818,0.667543308045758,1,0,1
258,13,1,67.11383792905063,2547,137,15,661.4317033901533,765.179851834077,0.8644133817752161,1,0,0
144,19,1,85.30931627622806,1157,160,10,682.5087996298602,986.1515273250876,0.6920932338675669,2,1,1
1235,39,4,134.66045148846396,4242,136,17,462.37425700034635,600.5702302760824,0.7698920687224086,3,0,0
190,35,3,204.86446461792005,753,142,15,810.3259498257291,898.721878317436,0.9016426208993605,2,2,0
1396,44,5,215.36738889927332,4758,152,19,733.9819783232866,1092.8188233271903,0.6716410466728685,2,1,0
640,13,1,70.9117942386531,5980,128,11,661.8503017925768,983.5232294476081,0.6729381492741178,3,3,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,4,0,1
580,18,1,86.62471469329066,5329,170,17,795.753674177326,1179.0348650965677,0.67491954456508,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,1,0,1
579,26,2,130.34722717353552,3290,151,16,739.8104410878907,1015.0535185930156,0.7288388518798059,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,2,0,1
489,32,2,114.01101668822237,2290,154,11,533.7361320541679,639.7685620208651,0.8342643945620462,3,1,0
597,24,2,185.69808921462464,3830,154,18,1190.1889607756775,1680.2323826443449,0.7083478291869137,4,1,0
356,38,3,139.157755173002,1537,165,17,600.0382991893101,750.6148504073992,0.7993957205398173,1,2,0
202,29,3,152.42628999812445,876,127,15,658.0452938817025,725.7269111472738,0.9067395514401195,1,0,0
142,35,3,114.3580794342831,593,147,15,474.5119092216658,600.5885263590427,0.790078212280056,4,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,0,1,0
965,25,3,131.086701205004,5443,145,17,739.1848413185788,1015.1471709391661,0.7281553477952561,4,0,0
943,35,3,183.81221339580543,4887,184,17,952.0836361493679,1121.345568652711,0.8490546204175843,0,1,0
28,28,3,181.34791165577317,111,111,15,695.0263879790646,998.6853978297015,0.6959412738881182,2,0,0
837,36,3,195.64303756212954,3885,168,18,907.1238692906386,1094.7518348613223,0.8286114171304847,3,1,0
605,12,1,62.53917994930801,5638,120,13,582.0227137505051,731.7265345121613,0.7954101516060736,1,1,0
1299,42,4,172.99215615905348,4836,159,15,644.0135611936644,785.1918293485986,0.8201990101297197,2,1,0
414,14,1,96.05646859941001,3757,134,13,870.8676171432955,1182.2641754694953,0.7366100024112298,1,0,1
712,16,1,98.63438149244944,5313,124,12,735.1775545102278,838.4455758990174,0.8768339599406184,2,0,0
68,18,1,70.96430847577315,568,157,16,589.3262719934974,760.9625075747215,0.7744484992719952,1,0,0
233,20,2,101.90515765513481,2016,175,23,881.6436524368612,1087.7570036250672,0.8105152616794825,1,0,0
0,0,0,0.0,0,0,0,0.0,0.001,0.0,3,0,0
210,16,1,76.46541984589017,1900,148,15,688.843258822361,777.9563550144999,0.8854523192493517,4,0,0
451,26,3,154.48515381010415,2394,142,18,819.6027689845648,1173.5721949357396,0.6983829137409336,2,1,1
